sampling_point_id,begin_position,end_position,value,validation_flag,verification_flag
SPO_NO0057A_38_43,2022-05-08T00:00:00+01:00,2022-05-08T01:00:00+01:00,1.8961326564,1,1
SPO_NO0057A_38_43,2022-05-08T01:00:00+01:00,2022-05-08T02:00:00+01:00,1.5031730902,1,1
SPO_NO0057A_38_43,2022-05-08T02:00:00+01:00,2022-05-08T03:00:00+01:00,1.3728450116,1,1
SPO_NO0057A_38_43,2022-05-08T03:00:00+01:00,2022-05-08T04:00:00+01:00,5.0518584518,1,1
SPO_NO0057A_38_43,2022-05-08T04:00:00+01:00,2022-05-08T05:00:00+01:00,8.4687199347,1,1
SPO_NO0057A_38_43,2022-05-08T05:00:00+01:00,2022-05-08T06:00:00+01:00,10.1782074109,1,1
SPO_NO0057A_38_43,2022-05-08T06:00:00+01:00,2022-05-08T07:00:00+01:00,1.5082688208,1,1
SPO_NO0057A_38_43,2022-05-08T07:00:00+01:00,2022-05-08T08:00:00+01:00,0.8522934788,1,1
SPO_NO0057A_38_43,2022-05-08T08:00:00+01:00,2022-05-08T09:00:00+01:00,1.9045364995,1,1
SPO_NO0057A_38_43,2022-05-08T09:00:00+01:00,2022-05-08T10:00:00+01:00,2.2998472602,1,1
SPO_NO0057A_38_43,2022-05-08T10:00:00+01:00,2022-05-08T11:00:00+01:00,2.0380693975,1,1
SPO_NO0057A_38_43,2022-05-08T11:00:00+01:00,2022-05-08T12:00:00+01:00,1.5133685946,1,1
SPO_NO0057A_38_43,2022-05-08T21:00:00+01:00,2022-05-08T22:00:00+01:00,7.0484734593,1,1
SPO_NO0057A_38_43,2022-05-10T03:00:00+01:00,2022-05-10T04:00:00+01:00,3.2684825498,1,1
SPO_NO0057A_38_43,2022-05-12T05:00:00+01:00,2022-05-12T06:00:00+01:00,15.2030880886,1,1
SPO_NO0057A_38_43,2022-05-13T00:00:00+01:00,2022-05-13T01:00:00+01:00,2.8846672148,1,1
SPO_NO0057A_38_43,2022-05-11T16:00:00+01:00,2022-05-11T17:00:00+01:00,8.1936309633,1,1
SPO_NO0057A_38_43,2022-05-11T18:00:00+01:00,2022-05-11T19:00:00+01:00,17.1857575613,1,1
SPO_NO0057A_38_43,2022-05-08T13:00:00+01:00,2022-05-08T14:00:00+01:00,1.9097943201,1,1
SPO_NO0057A_38_43,2022-05-11T04:00:00+01:00,2022-05-11T05:00:00+01:00,16.6419577686,1,1
SPO_NO0057A_38_43,2022-05-12T21:00:00+01:00,2022-05-12T22:00:00+01:00,3.6812328687,1,1
SPO_NO0057A_38_43,2022-05-06T19:00:00+01:00,2022-05-06T20:00:00+01:00,1.8657578789,1,1
SPO_NO0057A_38_43,2022-05-06T20:00:00+01:00,2022-05-06T21:00:00+01:00,5.9288944173,1,1
SPO_NO0057A_38_43,2022-05-06T21:00:00+01:00,2022-05-06T22:00:00+01:00,3.833531828,1,1
SPO_NO0057A_38_43,2022-05-06T22:00:00+01:00,2022-05-06T23:00:00+01:00,2.9173411671,1,1
SPO_NO0057A_38_43,2022-05-06T23:00:00+01:00,2022-05-07T00:00:00+01:00,1.6078065945,1,1
SPO_NO0057A_38_43,2022-05-07T00:00:00+01:00,2022-05-07T01:00:00+01:00,2.2642150094,1,1
SPO_NO0057A_38_43,2022-05-07T01:00:00+01:00,2022-05-07T02:00:00+01:00,1.085508552,1,1
SPO_NO0057A_38_43,2022-05-07T02:00:00+01:00,2022-05-07T03:00:00+01:00,0.6932001009,1,1
SPO_NO0057A_38_43,2022-05-07T03:00:00+01:00,2022-05-07T04:00:00+01:00,6.0695729353,1,1
SPO_NO0057A_38_43,2022-05-09T18:00:00+01:00,2022-05-09T19:00:00+01:00,4.0486090594,1,1
SPO_NO0057A_38_43,2022-05-10T06:00:00+01:00,2022-05-10T07:00:00+01:00,41.9159476234,1,1
SPO_NO0057A_38_43,2022-05-11T07:00:00+01:00,2022-05-11T08:00:00+01:00,23.3884971144,1,1
SPO_NO0057A_38_43,2022-05-11T09:00:00+01:00,2022-05-11T10:00:00+01:00,14.8026759386,1,1
SPO_NO0057A_38_43,2022-05-07T04:00:00+01:00,2022-05-07T05:00:00+01:00,11.1845605069,1,1
SPO_NO0057A_38_43,2022-05-07T05:00:00+01:00,2022-05-07T06:00:00+01:00,5.2855587654,1,1
SPO_NO0057A_38_43,2022-05-07T06:00:00+01:00,2022-05-07T07:00:00+01:00,3.4509302257,1,1
SPO_NO0057A_38_43,2022-05-07T07:00:00+01:00,2022-05-07T08:00:00+01:00,1.7471605121,1,1
SPO_NO0057A_38_43,2022-05-07T08:00:00+01:00,2022-05-07T09:00:00+01:00,2.7974748635,1,1
SPO_NO0057A_38_43,2022-05-07T09:00:00+01:00,2022-05-07T10:00:00+01:00,5.9466770446,1,1
SPO_NO0057A_38_43,2022-05-07T10:00:00+01:00,2022-05-07T11:00:00+01:00,3.9803392444,1,1
SPO_NO0057A_38_43,2022-05-07T11:00:00+01:00,2022-05-07T12:00:00+01:00,3.9815530381,1,1
SPO_NO0057A_38_43,2022-05-07T12:00:00+01:00,2022-05-07T13:00:00+01:00,4.3763708049,1,1
SPO_NO0057A_38_43,2022-05-07T13:00:00+01:00,2022-05-07T14:00:00+01:00,4.7712511174,1,1
SPO_NO0057A_38_43,2022-05-07T14:00:00+01:00,2022-05-07T15:00:00+01:00,4.641305805,1,1
SPO_NO0057A_38_43,2022-05-07T15:00:00+01:00,2022-05-07T16:00:00+01:00,5.0362696714,1,1
SPO_NO0057A_38_43,2022-05-07T16:00:00+01:00,2022-05-07T17:00:00+01:00,4.1188677307,1,1
SPO_NO0057A_38_43,2022-05-12T15:00:00+01:00,2022-05-12T16:00:00+01:00,6.5976017847,1,1
SPO_NO0057A_38_43,2022-05-07T17:00:00+01:00,2022-05-07T18:00:00+01:00,3.3325736501,1,1
SPO_NO0057A_38_43,2022-05-07T18:00:00+01:00,2022-05-07T19:00:00+01:00,1.1022549359,1,1
SPO_NO0057A_38_43,2022-05-09T17:00:00+01:00,2022-05-09T18:00:00+01:00,3.915630296,1,1
SPO_NO0057A_38_43,2022-05-10T08:00:00+01:00,2022-05-10T09:00:00+01:00,16.3335599752,1,1
SPO_NO0057A_38_43,2022-05-12T07:00:00+01:00,2022-05-12T08:00:00+01:00,8.1889688979,1,1
SPO_NO0057A_38_43,2022-05-08T17:00:00+01:00,2022-05-08T18:00:00+01:00,4.1495597655,1,1
SPO_NO0057A_38_43,2022-05-11T20:00:00+01:00,2022-05-11T21:00:00+01:00,6.0762041054,1,1
SPO_NO0057A_38_43,2022-05-10T22:00:00+01:00,2022-05-10T23:00:00+01:00,1.1776761764,1,1
SPO_NO0057A_38_43,2022-05-08T22:00:00+01:00,2022-05-08T23:00:00+01:00,1.5246023532,1,1
SPO_NO0057A_38_43,2022-05-10T23:00:00+01:00,2022-05-11T00:00:00+01:00,0.6503968348,1,1
SPO_NO0057A_38_43,2022-05-11T23:00:00+01:00,2022-05-12T00:00:00+01:00,0.51896183,1,1
SPO_NO0057A_38_43,2022-05-09T21:00:00+01:00,2022-05-09T22:00:00+01:00,2.0753396872,1,1
SPO_NO0057A_38_43,2022-05-11T01:00:00+01:00,2022-05-11T02:00:00+01:00,8.8419220574,1,1
SPO_NO0057A_38_43,2022-05-10T02:00:00+01:00,2022-05-10T03:00:00+01:00,1.6851348444,1,1
SPO_NO0057A_38_43,2022-05-09T00:00:00+01:00,2022-05-09T01:00:00+01:00,1.1319177016,1,1
SPO_NO0057A_38_43,2022-05-11T14:00:00+01:00,2022-05-11T15:00:00+01:00,13.350669253,1,1
SPO_NO0057A_38_43,2022-05-10T09:00:00+01:00,2022-05-10T10:00:00+01:00,16.9953753497,1,1
SPO_NO0057A_38_43,2022-05-12T00:00:00+01:00,2022-05-12T01:00:00+01:00,0.91508497,1,1
SPO_NO0057A_38_43,2022-05-12T22:00:00+01:00,2022-05-12T23:00:00+01:00,1.9586824947,1,1
SPO_NO0057A_38_43,2022-05-12T23:00:00+01:00,2022-05-13T00:00:00+01:00,1.1632062931,1,1
SPO_NO0057A_38_43,2022-05-12T10:00:00+01:00,2022-05-12T11:00:00+01:00,9.9088231613,1,1
SPO_NO0057A_38_43,2022-05-12T01:00:00+01:00,2022-05-12T02:00:00+01:00,0.3851563288,1,1
SPO_NO0057A_38_43,2022-05-11T06:00:00+01:00,2022-05-11T07:00:00+01:00,47.9643617907,1,1
SPO_NO0057A_38_43,2022-05-12T06:00:00+01:00,2022-05-12T07:00:00+01:00,15.9972078945,1,1
SPO_NO0057A_38_43,2022-05-12T18:00:00+01:00,2022-05-12T19:00:00+01:00,5.0072402888,1,1
SPO_NO0057A_38_43,2022-05-10T12:00:00+01:00,2022-05-10T13:00:00+01:00,14.0991659722,1,1
SPO_NO0057A_38_43,2022-05-12T12:00:00+01:00,2022-05-12T13:00:00+01:00,8.187413084,1,1
SPO_NO0057A_38_43,2022-05-12T03:00:00+01:00,2022-05-12T04:00:00+01:00,1.177524157,1,1
SPO_NO0057A_38_43,2022-05-11T17:00:00+01:00,2022-05-11T18:00:00+01:00,5.6807856148,1,1
SPO_NO0057A_38_43,2022-05-13T01:00:00+01:00,2022-05-13T02:00:00+01:00,1.5592212407,1,1
SPO_NO0057A_38_43,2022-05-11T10:00:00+01:00,2022-05-11T11:00:00+01:00,14.0116502368,1,1
SPO_NO0057A_38_43,2022-05-10T10:00:00+01:00,2022-05-10T11:00:00+01:00,12.5119202864,1,1
SPO_NO0057A_38_43,2022-05-09T02:00:00+01:00,2022-05-09T03:00:00+01:00,0.344316291,1,1
SPO_NO0057A_38_43,2022-05-10T04:00:00+01:00,2022-05-10T05:00:00+01:00,8.6763036069,1,1
SPO_NO0057A_38_43,2022-05-10T18:00:00+01:00,2022-05-10T19:00:00+01:00,9.4907440654,1,1
SPO_NO0057A_38_43,2022-05-08T23:00:00+01:00,2022-05-09T00:00:00+01:00,0.4730968122,1,1
SPO_NO0057A_38_43,2022-05-09T03:00:00+01:00,2022-05-09T04:00:00+01:00,1.266499536,1,1
SPO_NO0057A_38_43,2022-05-09T13:00:00+01:00,2022-05-09T14:00:00+01:00,14.1843454047,1,1
SPO_NO0057A_38_43,2022-05-09T14:00:00+01:00,2022-05-09T15:00:00+01:00,8.3905680656,1,1
SPO_NO0057A_38_43,2022-05-11T19:00:00+01:00,2022-05-11T20:00:00+01:00,5.944382757,1,1
SPO_NO0057A_38_43,2022-05-12T14:00:00+01:00,2022-05-12T15:00:00+01:00,5.1416178085,1,1
SPO_NO0057A_38_43,2022-05-09T19:00:00+01:00,2022-05-09T20:00:00+01:00,3.1274066725,1,1
SPO_NO0057A_38_43,2022-05-12T19:00:00+01:00,2022-05-12T20:00:00+01:00,2.3580054966,1,1
SPO_NO0057A_38_43,2022-05-12T20:00:00+01:00,2022-05-12T21:00:00+01:00,2.2249131862,1,1
SPO_NO0057A_38_43,2022-05-09T10:00:00+01:00,2022-05-09T11:00:00+01:00,15.8901101877,1,1
SPO_NO0057A_38_43,2022-05-12T09:00:00+01:00,2022-05-12T10:00:00+01:00,10.8355596669,1,1
SPO_NO0057A_38_43,2022-05-13T03:00:00+01:00,2022-05-13T04:00:00+01:00,14.0126584826,1,1
SPO_NO0057A_38_43,2022-05-08T19:00:00+01:00,2022-05-08T20:00:00+01:00,2.7052543365,1,1
SPO_NO0057A_38_43,2022-05-12T11:00:00+01:00,2022-05-12T12:00:00+01:00,7.6582206699,1,1
SPO_NO0057A_38_43,2022-05-11T02:00:00+01:00,2022-05-11T03:00:00+01:00,2.106378392,1,1
SPO_NO0057A_38_43,2022-05-09T08:00:00+01:00,2022-05-09T09:00:00+01:00,7.1962154004,1,1
SPO_NO0057A_38_43,2022-05-09T01:00:00+01:00,2022-05-09T02:00:00+01:00,0.2118007879,1,1
SPO_NO0057A_38_43,2022-05-08T12:00:00+01:00,2022-05-08T13:00:00+01:00,1.1200356478,1,1
SPO_NO0057A_38_43,2022-05-08T16:00:00+01:00,2022-05-08T17:00:00+01:00,0.8610080844,1,1
SPO_NO0057A_38_43,2022-05-09T20:00:00+01:00,2022-05-09T21:00:00+01:00,1.9424861697,1,1
SPO_NO0057A_38_43,2022-05-10T19:00:00+01:00,2022-05-10T20:00:00+01:00,9.0963227302,1,1
SPO_NO0057A_38_43,2022-05-10T05:00:00+01:00,2022-05-10T06:00:00+01:00,47.5825558049,1,1
SPO_NO0057A_38_43,2022-05-11T00:00:00+01:00,2022-05-11T01:00:00+01:00,0.9155133197,1,1
SPO_NO0057A_38_43,2022-05-10T21:00:00+01:00,2022-05-10T22:00:00+01:00,3.5535490444,1,1
SPO_NO0057A_38_43,2022-05-11T13:00:00+01:00,2022-05-11T14:00:00+01:00,10.442102057,1,1
SPO_NO0057A_38_43,2022-05-10T00:00:00+01:00,2022-05-10T01:00:00+01:00,0.760266725,1,1
SPO_NO0057A_38_43,2022-05-11T15:00:00+01:00,2022-05-11T16:00:00+01:00,11.6317509788,1,1
SPO_NO0057A_38_43,2022-05-12T04:00:00+01:00,2022-05-12T05:00:00+01:00,4.2202267248,1,1
SPO_NO0057A_38_43,2022-05-10T15:00:00+01:00,2022-05-10T16:00:00+01:00,19.7806148135,1,1
SPO_NO0057A_38_43,2022-05-10T17:00:00+01:00,2022-05-10T18:00:00+01:00,8.1690205289,1,1
SPO_NO0057A_38_43,2022-05-12T02:00:00+01:00,2022-05-12T03:00:00+01:00,0.5167028979,1,1
SPO_NO0057A_38_43,2022-05-10T13:00:00+01:00,2022-05-10T14:00:00+01:00,9.746372942,1,1
SPO_NO0057A_38_43,2022-05-09T05:00:00+01:00,2022-05-09T06:00:00+01:00,8.1131961381,1,1
SPO_NO0057A_38_43,2022-05-08T20:00:00+01:00,2022-05-08T21:00:00+01:00,2.1802315435,1,1
SPO_NO0057A_38_43,2022-05-10T11:00:00+01:00,2022-05-10T12:00:00+01:00,14.2290824762,1,1
SPO_NO0057A_38_43,2022-05-08T14:00:00+01:00,2022-05-08T15:00:00+01:00,1.2534864128,1,1
SPO_NO0057A_38_43,2022-05-11T12:00:00+01:00,2022-05-11T13:00:00+01:00,11.8964896769,1,1
SPO_NO0057A_38_43,2022-05-09T15:00:00+01:00,2022-05-09T16:00:00+01:00,7.074803879,1,1
SPO_NO0057A_38_43,2022-05-13T04:00:00+01:00,2022-05-13T05:00:00+01:00,9.1099689642,1,1
SPO_NO0057A_38_43,2022-05-09T06:00:00+01:00,2022-05-09T07:00:00+01:00,8.378020815,1,1
SPO_NO0057A_38_43,2022-05-13T05:00:00+01:00,2022-05-13T06:00:00+01:00,15.205328712,1,1
SPO_NO0057A_38_43,2022-05-13T02:00:00+01:00,2022-05-13T03:00:00+01:00,2.0884892321,1,1
SPO_NO0057A_38_43,2022-05-12T17:00:00+01:00,2022-05-12T18:00:00+01:00,5.0077350511,1,1
SPO_NO0057A_38_43,2022-05-10T07:00:00+01:00,2022-05-10T08:00:00+01:00,16.4632571883,1,1
SPO_NO0057A_38_43,2022-05-10T14:00:00+01:00,2022-05-10T15:00:00+01:00,9.3521290883,1,1
SPO_NO0057A_38_43,2022-05-11T22:00:00+01:00,2022-05-11T23:00:00+01:00,1.7102055343,1,1
SPO_NO0057A_38_43,2022-05-09T04:00:00+01:00,2022-05-09T05:00:00+01:00,4.0314846506,1,1
SPO_NO0057A_38_43,2022-05-10T16:00:00+01:00,2022-05-10T17:00:00+01:00,13.8432844969,1,1
SPO_NO0057A_38_43,2022-05-11T11:00:00+01:00,2022-05-11T12:00:00+01:00,231.7335299015,-99,1
SPO_NO0057A_38_43,2022-05-09T07:00:00+01:00,2022-05-09T08:00:00+01:00,6.9314425521,1,1
SPO_NO0057A_38_43,2022-05-09T22:00:00+01:00,2022-05-09T23:00:00+01:00,0.8901469115,1,1
SPO_NO0057A_38_43,2022-05-12T08:00:00+01:00,2022-05-12T09:00:00+01:00,14.5416027312,1,1
SPO_NO0057A_38_43,2022-05-08T15:00:00+01:00,2022-05-08T16:00:00+01:00,2.1748634762,1,1
SPO_NO0057A_38_43,2022-05-10T01:00:00+01:00,2022-05-10T02:00:00+01:00,0.3657155926,1,1
SPO_NO0057A_38_43,2022-05-09T16:00:00+01:00,2022-05-09T17:00:00+01:00,4.4413919254,1,1
SPO_NO0057A_38_43,2022-05-10T20:00:00+01:00,2022-05-10T21:00:00+01:00,6.8533082825,1,1
SPO_NO0057A_38_43,2022-05-11T21:00:00+01:00,2022-05-11T22:00:00+01:00,2.1076971066,1,1
SPO_NO0057A_38_43,2022-05-08T18:00:00+01:00,2022-05-08T19:00:00+01:00,1.3890013348,1,1
SPO_NO0057A_38_43,2022-05-09T23:00:00+01:00,2022-05-10T00:00:00+01:00,0.4956689061,1,1
SPO_NO0057A_38_43,2022-05-11T03:00:00+01:00,2022-05-11T04:00:00+01:00,2.1074512529,1,1
SPO_NO0057A_38_43,2022-05-11T05:00:00+01:00,2022-05-11T06:00:00+01:00,52.3200087478,1,1
SPO_NO0057A_38_43,2022-05-12T13:00:00+01:00,2022-05-12T14:00:00+01:00,6.9955812071,1,1
SPO_NO0057A_38_43,2022-05-11T08:00:00+01:00,2022-05-11T09:00:00+01:00,16.1222325678,1,1
SPO_NO0057A_38_43,2022-05-09T09:00:00+01:00,2022-05-09T10:00:00+01:00,10.3577823586,1,1
SPO_NO0057A_38_43,2022-05-09T12:00:00+01:00,2022-05-09T13:00:00+01:00,8.5191317081,1,1
SPO_NO0057A_38_43,2022-05-12T16:00:00+01:00,2022-05-12T17:00:00+01:00,4.7434015871,1,1
SPO_NO0057A_38_43,2022-05-05T17:00:00+01:00,2022-05-05T18:00:00+01:00,5.1075422011,1,1
SPO_NO0057A_38_43,2022-05-05T06:00:00+01:00,2022-05-05T07:00:00+01:00,19.4697673985,1,1
SPO_NO0057A_38_43,2022-05-09T11:00:00+01:00,2022-05-09T12:00:00+01:00,4.6984994972,1,1
SPO_NO0057A_38_43,2022-05-05T15:00:00+01:00,2022-05-05T16:00:00+01:00,5.6278863541,1,1
SPO_NO0057A_38_43,2022-05-06T05:00:00+01:00,2022-05-06T06:00:00+01:00,126.9723432666,1,1
SPO_NO0057A_38_43,2022-05-05T16:00:00+01:00,2022-05-05T17:00:00+01:00,10.3360686023,1,1
SPO_NO0057A_38_43,2022-05-04T06:00:00+01:00,2022-05-04T07:00:00+01:00,41.9079633007,1,1
SPO_NO0057A_38_43,2022-05-05T11:00:00+01:00,2022-05-05T12:00:00+01:00,5.8839177263,1,1
SPO_NO0057A_38_43,2022-05-03T21:00:00+01:00,2022-05-03T22:00:00+01:00,10.2348238302,1,1
SPO_NO0057A_38_43,2022-05-04T13:00:00+01:00,2022-05-04T14:00:00+01:00,9.9542278436,1,1
SPO_NO0057A_38_43,2022-05-05T12:00:00+01:00,2022-05-05T13:00:00+01:00,8.6300688096,1,1
SPO_NO0057A_38_43,2022-05-05T01:00:00+01:00,2022-05-05T02:00:00+01:00,0.2756111897,1,1
SPO_NO0057A_38_43,2022-05-05T19:00:00+01:00,2022-05-05T20:00:00+01:00,3.0177146347,1,1
SPO_NO0057A_38_43,2022-05-06T18:00:00+01:00,2022-05-06T19:00:00+01:00,1.9957274391,1,1
SPO_NO0057A_38_43,2022-05-04T23:00:00+01:00,2022-05-05T00:00:00+01:00,0.410257255,1,1
SPO_NO0057A_38_43,2022-05-04T03:00:00+01:00,2022-05-04T04:00:00+01:00,2.7971640315,1,1
SPO_NO0057A_38_43,2022-05-06T15:00:00+01:00,2022-05-06T16:00:00+01:00,8.0177991278,1,1
SPO_NO0057A_38_43,2022-05-04T11:00:00+01:00,2022-05-04T12:00:00+01:00,7.6088024006,1,1
SPO_NO0057A_38_43,2022-05-05T05:00:00+01:00,2022-05-05T06:00:00+01:00,19.3396170191,1,1
SPO_NO0057A_38_43,2022-05-04T15:00:00+01:00,2022-05-04T16:00:00+01:00,9.9517228329,1,1
SPO_NO0057A_38_43,2022-05-04T07:00:00+01:00,2022-05-04T08:00:00+01:00,34.9981969916,1,1
SPO_NO0057A_38_43,2022-05-06T16:00:00+01:00,2022-05-06T17:00:00+01:00,6.0544239559,1,1
SPO_NO0057A_38_43,2022-05-06T00:00:00+01:00,2022-05-06T01:00:00+01:00,7.99485956,1,1
SPO_NO0057A_38_43,2022-05-06T01:00:00+01:00,2022-05-06T02:00:00+01:00,12.1832212959,1,1
SPO_NO0057A_38_43,2022-05-06T03:00:00+01:00,2022-05-06T04:00:00+01:00,17.1595897611,1,1
SPO_NO0057A_38_43,2022-05-05T14:00:00+01:00,2022-05-05T15:00:00+01:00,11.7706214131,1,1
SPO_NO0057A_38_43,2022-05-02T08:00:00+01:00,2022-05-02T09:00:00+01:00,6.1232223785,1,1
SPO_NO0057A_38_43,2022-05-02T01:00:00+01:00,2022-05-02T02:00:00+01:00,0.1619454566,1,1
SPO_NO0057A_38_43,2022-05-02T19:00:00+01:00,2022-05-02T20:00:00+01:00,4.8058999007,1,1
SPO_NO0057A_38_43,2022-05-03T11:00:00+01:00,2022-05-03T12:00:00+01:00,21.1828077405,1,1
SPO_NO0057A_38_43,2022-05-03T03:00:00+01:00,2022-05-03T04:00:00+01:00,9.0859693231,1,1
SPO_NO0057A_38_43,2022-05-03T14:00:00+01:00,2022-05-03T15:00:00+01:00,9.8527584394,1,1
SPO_NO0057A_38_43,2022-05-02T21:00:00+01:00,2022-05-02T22:00:00+01:00,2.4618564635,1,1
SPO_NO0057A_38_43,2022-05-03T16:00:00+01:00,2022-05-03T17:00:00+01:00,3.728971094,1,1
SPO_NO0057A_38_43,2022-05-03T15:00:00+01:00,2022-05-03T16:00:00+01:00,7.8980613815,1,1
SPO_NO0057A_38_43,2022-05-02T17:00:00+01:00,2022-05-02T18:00:00+01:00,3.5092517491,1,1
SPO_NO0057A_38_43,2022-05-01T17:00:00+01:00,2022-05-01T18:00:00+01:00,2.9028934639,1,1
SPO_NO0057A_38_43,2022-05-03T01:00:00+01:00,2022-05-03T02:00:00+01:00,3.2349279552,1,1
SPO_NO0057A_38_43,2022-05-04T10:00:00+01:00,2022-05-04T11:00:00+01:00,12.4361529829,1,1
SPO_NO0057A_38_43,2022-05-06T08:00:00+01:00,2022-05-06T09:00:00+01:00,11.9344155664,1,1
SPO_NO0057A_38_43,2022-05-04T21:00:00+01:00,2022-05-04T22:00:00+01:00,1.5892310753,1,1
SPO_NO0057A_38_43,2022-05-05T08:00:00+01:00,2022-05-05T09:00:00+01:00,9.9303973678,1,1
SPO_NO0057A_38_43,2022-05-04T14:00:00+01:00,2022-05-04T15:00:00+01:00,9.4310862903,1,1
SPO_NO0057A_38_43,2022-05-03T23:00:00+01:00,2022-05-04T00:00:00+01:00,8.0170349394,1,1
SPO_NO0057A_38_43,2022-05-05T03:00:00+01:00,2022-05-05T04:00:00+01:00,0.5327515496,1,1
SPO_NO0057A_38_43,2022-05-04T16:00:00+01:00,2022-05-04T17:00:00+01:00,7.9930680648,1,1
SPO_NO0057A_38_43,2022-05-06T10:00:00+01:00,2022-05-06T11:00:00+01:00,8.0101465614,1,1
SPO_NO0057A_38_43,2022-05-05T20:00:00+01:00,2022-05-05T21:00:00+01:00,2.4957010238,1,1
SPO_NO0057A_38_43,2022-05-06T13:00:00+01:00,2022-05-06T14:00:00+01:00,6.9670358359,1,1
SPO_NO0057A_38_43,2022-05-04T22:00:00+01:00,2022-05-04T23:00:00+01:00,0.673399441,1,1
SPO_NO0057A_38_43,2022-05-06T02:00:00+01:00,2022-05-06T03:00:00+01:00,24.6157254781,1,1
SPO_NO0057A_38_43,2022-05-05T18:00:00+01:00,2022-05-05T19:00:00+01:00,2.8858144905,1,1
SPO_NO0057A_38_43,2022-05-05T02:00:00+01:00,2022-05-05T03:00:00+01:00,0.273571478,1,1
SPO_NO0057A_38_43,2022-05-05T13:00:00+01:00,2022-05-05T14:00:00+01:00,7.1937836715,1,1
SPO_NO0057A_38_43,2022-05-05T00:00:00+01:00,2022-05-05T01:00:00+01:00,0.5388070471,1,1
SPO_NO0057A_38_43,2022-05-04T12:00:00+01:00,2022-05-04T13:00:00+01:00,10.6077356333,1,1
SPO_NO0057A_38_43,2022-05-05T22:00:00+01:00,2022-05-05T23:00:00+01:00,13.0933003476,1,1
SPO_NO0057A_38_43,2022-05-04T17:00:00+01:00,2022-05-04T18:00:00+01:00,9.557704845,1,1
SPO_NO0057A_38_43,2022-05-04T05:00:00+01:00,2022-05-04T06:00:00+01:00,76.8476809595,1,1
SPO_NO0057A_38_43,2022-05-05T23:00:00+01:00,2022-05-06T00:00:00+01:00,12.7027766424,1,1
SPO_NO0057A_38_43,2022-05-02T22:00:00+01:00,2022-05-02T23:00:00+01:00,3.6304539211,1,1
SPO_NO0057A_38_43,2022-05-02T18:00:00+01:00,2022-05-02T19:00:00+01:00,5.7176210648,1,1
SPO_NO0057A_38_43,2022-05-02T02:00:00+01:00,2022-05-02T03:00:00+01:00,4.5744743516,1,1
SPO_NO0057A_38_43,2022-05-02T16:00:00+01:00,2022-05-02T17:00:00+01:00,5.2008530415,1,1
SPO_NO0057A_38_43,2022-05-03T05:00:00+01:00,2022-05-03T06:00:00+01:00,120.078988022,1,1
SPO_NO0057A_38_43,2022-05-02T11:00:00+01:00,2022-05-02T12:00:00+01:00,4.9491405473,1,1
SPO_NO0057A_38_43,2022-05-03T17:00:00+01:00,2022-05-03T18:00:00+01:00,3.987717261,1,1
SPO_NO0057A_38_43,2022-05-02T10:00:00+01:00,2022-05-02T11:00:00+01:00,3.6515510756,1,1
SPO_NO0057A_38_43,2022-05-01T19:00:00+01:00,2022-05-01T20:00:00+01:00,1.2122953531,1,1
SPO_NO0057A_38_43,2022-05-02T07:00:00+01:00,2022-05-02T08:00:00+01:00,13.5286578171,1,1
SPO_NO0057A_38_43,2022-05-01T04:00:00+01:00,2022-05-01T05:00:00+01:00,1.3711366429,1,1
SPO_NO0057A_38_43,2022-05-01T03:00:00+01:00,2022-05-01T04:00:00+01:00,1.1138734705,1,1
SPO_NO0057A_38_43,2022-05-02T23:00:00+01:00,2022-05-03T00:00:00+01:00,2.5882082483,1,1
SPO_NO0057A_38_43,2022-05-06T14:00:00+01:00,2022-05-06T15:00:00+01:00,6.9684837553,1,1
SPO_NO0057A_38_43,2022-05-04T08:00:00+01:00,2022-05-04T09:00:00+01:00,22.7405491429,1,1
SPO_NO0057A_38_43,2022-05-06T06:00:00+01:00,2022-05-06T07:00:00+01:00,49.3653500508,1,1
SPO_NO0057A_38_43,2022-05-06T07:00:00+01:00,2022-05-06T08:00:00+01:00,23.4518287182,1,1
SPO_NO0057A_38_43,2022-05-04T18:00:00+01:00,2022-05-04T19:00:00+01:00,8.7733319673,1,1
SPO_NO0057A_38_43,2022-05-05T09:00:00+01:00,2022-05-05T10:00:00+01:00,248.672433103,-99,1
SPO_NO0057A_38_43,2022-05-04T19:00:00+01:00,2022-05-04T20:00:00+01:00,6.1614783701,1,1
SPO_NO0057A_38_43,2022-05-06T17:00:00+01:00,2022-05-06T18:00:00+01:00,6.0558000468,1,1
SPO_NO0057A_38_43,2022-05-02T03:00:00+01:00,2022-05-02T04:00:00+01:00,13.9220409538,1,1
SPO_NO0057A_38_43,2022-05-06T04:00:00+01:00,2022-05-06T05:00:00+01:00,53.2818446841,1,1
SPO_NO0057A_38_43,2022-05-01T13:00:00+01:00,2022-05-01T14:00:00+01:00,0.9645883389,1,1
SPO_NO0057A_38_43,2022-05-05T21:00:00+01:00,2022-05-05T22:00:00+01:00,2.1044022216,1,1
SPO_NO0057A_38_43,2022-05-04T20:00:00+01:00,2022-05-04T21:00:00+01:00,2.6354498537,1,1
SPO_NO0057A_38_43,2022-05-05T10:00:00+01:00,2022-05-05T11:00:00+01:00,6.1439259304,1,1
SPO_NO0057A_38_43,2022-05-03T19:00:00+01:00,2022-05-03T20:00:00+01:00,8.2832075166,1,1
