sampling_point_id,begin_position,end_position,value,validation_flag,verification_flag
SPO_NO0057A_9_42,2021-01-27T16:00:00+01:00,2021-01-27T17:00:00+01:00,272.650044064,1,1
SPO_NO0057A_9_42,2021-01-28T04:00:00+01:00,2021-01-28T05:00:00+01:00,103.1563015073,1,1
SPO_NO0057A_9_42,2021-01-27T05:00:00+01:00,2021-01-27T06:00:00+01:00,70.1377112635,1,1
SPO_NO0057A_9_42,2021-01-27T03:00:00+01:00,2021-01-27T04:00:00+01:00,35.8318460644,1,1
SPO_NO0057A_9_42,2021-01-27T07:00:00+01:00,2021-01-27T08:00:00+01:00,156.2991465185,1,1
SPO_NO0057A_9_42,2021-01-27T22:00:00+01:00,2021-01-27T23:00:00+01:00,245.4268448557,1,1
SPO_NO0057A_9_42,2021-01-26T20:00:00+01:00,2021-01-26T21:00:00+01:00,127.9649998015,1,1
SPO_NO0057A_9_42,2021-01-31T22:00:00+01:00,2021-01-31T23:00:00+01:00,177.9598332006,1,1
SPO_NO0057A_9_42,2021-01-27T18:00:00+01:00,2021-01-27T19:00:00+01:00,307.5076770891,1,1
SPO_NO0057A_9_42,2021-01-29T15:00:00+01:00,2021-01-29T16:00:00+01:00,134.8774075993,1,1
SPO_NO0057A_9_42,2021-01-25T23:00:00+01:00,2021-01-26T00:00:00+01:00,86.4036915297,1,1
SPO_NO0057A_9_42,2021-01-25T01:00:00+01:00,2021-01-25T02:00:00+01:00,12.4821660052,1,1
SPO_NO0057A_9_42,2021-01-27T21:00:00+01:00,2021-01-27T22:00:00+01:00,281.24520622,1,1
SPO_NO0057A_9_42,2021-01-26T05:00:00+01:00,2021-01-26T06:00:00+01:00,213.4577252429,1,1
SPO_NO0057A_9_42,2021-01-27T12:00:00+01:00,2021-01-27T13:00:00+01:00,218.9795094213,1,1
SPO_NO0057A_9_42,2021-01-26T18:00:00+01:00,2021-01-26T19:00:00+01:00,158.7446594007,1,1
SPO_NO0057A_9_42,2021-01-28T06:00:00+01:00,2021-01-28T07:00:00+01:00,280.3807557594,1,1
SPO_NO0057A_9_42,2021-01-25T08:00:00+01:00,2021-01-25T09:00:00+01:00,143.8518682331,1,1
SPO_NO0057A_9_42,2021-01-26T14:00:00+01:00,2021-01-26T15:00:00+01:00,114.9362844258,1,1
SPO_NO0057A_9_42,2021-01-26T07:00:00+01:00,2021-01-26T08:00:00+01:00,443.5924719358,1,1
SPO_NO0057A_9_42,2021-01-27T10:00:00+01:00,2021-01-27T11:00:00+01:00,364.2426896562,1,1
SPO_NO0057A_9_42,2021-01-27T01:00:00+01:00,2021-01-27T02:00:00+01:00,49.1072408253,1,1
SPO_NO0057A_9_42,2021-01-26T01:00:00+01:00,2021-01-26T02:00:00+01:00,55.8991364159,1,1
SPO_NO0057A_9_42,2021-01-25T17:00:00+01:00,2021-01-25T18:00:00+01:00,171.6274284765,1,1
SPO_NO0057A_9_42,2021-01-26T17:00:00+01:00,2021-01-26T18:00:00+01:00,216.5530213213,1,1
SPO_NO0057A_9_42,2021-01-30T19:00:00+01:00,2021-01-30T20:00:00+01:00,205.7438040731,1,1
SPO_NO0057A_9_42,2021-01-26T23:00:00+01:00,2021-01-27T00:00:00+01:00,116.2065690417,1,1
SPO_NO0057A_9_42,2021-01-27T15:00:00+01:00,2021-01-27T16:00:00+01:00,138.3477035199,1,1
SPO_NO0057A_9_42,2021-01-25T09:00:00+01:00,2021-01-25T10:00:00+01:00,110.3801170023,1,1
SPO_NO0057A_9_42,2021-01-31T19:00:00+01:00,2021-01-31T20:00:00+01:00,172.3950722777,1,1
SPO_NO0057A_9_42,2021-01-25T02:00:00+01:00,2021-01-25T03:00:00+01:00,8.4829125919,1,1
SPO_NO0057A_9_42,2021-01-25T14:00:00+01:00,2021-01-25T15:00:00+01:00,104.8915438172,1,1
SPO_NO0057A_9_42,2021-01-27T08:00:00+01:00,2021-01-27T09:00:00+01:00,362.2034461643,1,1
SPO_NO0057A_9_42,2021-01-27T04:00:00+01:00,2021-01-27T05:00:00+01:00,52.3577271575,1,1
SPO_NO0057A_9_42,2021-01-30T14:00:00+01:00,2021-01-30T15:00:00+01:00,101.2456789363,1,1
SPO_NO0057A_9_42,2021-01-28T05:00:00+01:00,2021-01-28T06:00:00+01:00,218.9599064819,1,1
SPO_NO0057A_9_42,2021-01-28T00:00:00+01:00,2021-01-28T01:00:00+01:00,112.3871915803,1,1
SPO_NO0057A_9_42,2021-01-28T10:00:00+01:00,2021-01-28T11:00:00+01:00,214.2651310052,1,1
SPO_NO0057A_9_42,2021-01-27T19:00:00+01:00,2021-01-27T20:00:00+01:00,330.0745326974,1,1
SPO_NO0057A_9_42,2021-01-27T20:00:00+01:00,2021-01-27T21:00:00+01:00,300.022705386,1,1
SPO_NO0057A_9_42,2021-01-26T04:00:00+01:00,2021-01-26T05:00:00+01:00,82.4044379124,1,1
SPO_NO0057A_9_42,2021-01-25T03:00:00+01:00,2021-01-25T04:00:00+01:00,13.7232708952,1,1
SPO_NO0057A_9_42,2021-01-25T06:00:00+01:00,2021-01-25T07:00:00+01:00,126.8598371002,1,1
SPO_NO0057A_9_42,2021-01-26T15:00:00+01:00,2021-01-26T16:00:00+01:00,139.712477367,1,1
SPO_NO0057A_9_42,2021-01-25T12:00:00+01:00,2021-01-25T13:00:00+01:00,94.1446305589,1,1
SPO_NO0057A_9_42,2021-01-25T20:00:00+01:00,2021-01-25T21:00:00+01:00,193.8908783412,1,1
SPO_NO0057A_9_42,2021-01-30T23:00:00+01:00,2021-01-31T00:00:00+01:00,152.0609138395,1,1
SPO_NO0057A_9_42,2021-01-25T21:00:00+01:00,2021-01-25T22:00:00+01:00,135.1503821081,1,1
SPO_NO0057A_9_42,2021-01-26T02:00:00+01:00,2021-01-26T03:00:00+01:00,59.1485889496,1,1
SPO_NO0057A_9_42,2021-01-28T09:00:00+01:00,2021-01-28T10:00:00+01:00,232.5500771818,1,1
SPO_NO0057A_9_42,2021-01-26T22:00:00+01:00,2021-01-26T23:00:00+01:00,135.7312491945,1,1
SPO_NO0057A_9_42,2021-01-28T08:00:00+01:00,2021-01-28T09:00:00+01:00,324.2762034145,1,1
SPO_NO0057A_9_42,2021-01-25T22:00:00+01:00,2021-01-25T23:00:00+01:00,136.653594796,1,1
SPO_NO0057A_9_42,2021-01-26T11:00:00+01:00,2021-01-26T12:00:00+01:00,129.1907713773,1,1
SPO_NO0057A_9_42,2021-01-28T02:00:00+01:00,2021-01-28T03:00:00+01:00,58.0252059469,1,1
SPO_NO0057A_9_42,2021-01-27T06:00:00+01:00,2021-01-27T07:00:00+01:00,106.7040663608,1,1
SPO_NO0057A_9_42,2021-01-28T11:00:00+01:00,2021-01-28T12:00:00+01:00,186.2027418853,1,1
SPO_NO0057A_9_42,2021-01-28T03:00:00+01:00,2021-01-28T04:00:00+01:00,53.5230847748,1,1
SPO_NO0057A_9_42,2021-01-26T06:00:00+01:00,2021-01-26T07:00:00+01:00,340.7742072659,1,1
SPO_NO0057A_9_42,2021-01-25T19:00:00+01:00,2021-01-25T20:00:00+01:00,197.3837580766,1,1
SPO_NO0057A_9_42,2021-01-26T08:00:00+01:00,2021-01-26T09:00:00+01:00,239.995989623,1,1
SPO_NO0057A_9_42,2021-01-29T22:00:00+01:00,2021-01-29T23:00:00+01:00,40.3573372151,1,1
SPO_NO0057A_9_42,2021-01-25T18:00:00+01:00,2021-01-25T19:00:00+01:00,164.6342541728,1,1
SPO_NO0057A_9_42,2021-01-26T12:00:00+01:00,2021-01-26T13:00:00+01:00,155.4647480194,1,1
SPO_NO0057A_9_42,2021-01-27T14:00:00+01:00,2021-01-27T15:00:00+01:00,156.3744683169,1,1
SPO_NO0057A_9_42,2021-01-25T11:00:00+01:00,2021-01-25T12:00:00+01:00,103.1381895698,1,1
SPO_NO0057A_9_42,2021-01-28T01:00:00+01:00,2021-01-28T02:00:00+01:00,62.2764667019,1,1
SPO_NO0057A_9_42,2021-01-25T07:00:00+01:00,2021-01-25T08:00:00+01:00,123.1157404039,1,1
SPO_NO0057A_9_42,2021-01-30T17:00:00+01:00,2021-01-30T18:00:00+01:00,190.4026913505,1,1
SPO_NO0057A_9_42,2021-01-27T17:00:00+01:00,2021-01-27T18:00:00+01:00,274.4189926699,1,1
SPO_NO0057A_9_42,2021-01-27T02:00:00+01:00,2021-01-27T03:00:00+01:00,36.3351027513,1,1
SPO_NO0057A_9_42,2021-01-27T13:00:00+01:00,2021-01-27T14:00:00+01:00,111.0182070865,1,1
SPO_NO0057A_9_42,2021-01-26T21:00:00+01:00,2021-01-26T22:00:00+01:00,109.6937499453,1,1
SPO_NO0057A_9_42,2021-01-27T00:00:00+01:00,2021-01-27T01:00:00+01:00,62.8794114784,1,1
SPO_NO0057A_9_42,2021-01-30T08:00:00+01:00,2021-01-30T09:00:00+01:00,58.5146882258,1,1
SPO_NO0057A_9_42,2021-01-26T13:00:00+01:00,2021-01-26T14:00:00+01:00,145.2102832559,1,1
SPO_NO0057A_9_42,2021-01-25T04:00:00+01:00,2021-01-25T05:00:00+01:00,16.7165136564,1,1
SPO_NO0057A_9_42,2021-01-26T09:00:00+01:00,2021-01-26T10:00:00+01:00,277.0285949784,1,1
SPO_NO0057A_9_42,2021-01-25T16:00:00+01:00,2021-01-25T17:00:00+01:00,195.1142815332,1,1
SPO_NO0057A_9_42,2021-01-27T09:00:00+01:00,2021-01-27T10:00:00+01:00,522.5369284757,-99,1
SPO_NO0057A_9_42,2021-01-27T11:00:00+01:00,2021-01-27T12:00:00+01:00,234.7479085667,1,1
SPO_NO0057A_9_42,2021-01-28T07:00:00+01:00,2021-01-28T08:00:00+01:00,284.1558122966,1,1
SPO_NO0057A_9_42,2021-01-30T16:00:00+01:00,2021-01-30T17:00:00+01:00,175.3267366548,1,1
SPO_NO0057A_9_42,2021-01-29T11:00:00+01:00,2021-01-29T12:00:00+01:00,140.1002826061,1,1
SPO_NO0057A_9_42,2021-01-27T23:00:00+01:00,2021-01-28T00:00:00+01:00,155.2279109805,1,1
SPO_NO0057A_9_42,2021-01-26T16:00:00+01:00,2021-01-26T17:00:00+01:00,147.4739441573,1,1
SPO_NO0057A_9_42,2021-01-26T10:00:00+01:00,2021-01-26T11:00:00+01:00,199.9867372549,1,1
SPO_NO0057A_9_42,2021-01-26T19:00:00+01:00,2021-01-26T20:00:00+01:00,183.7792987325,1,1
SPO_NO0057A_9_42,2021-01-26T00:00:00+01:00,2021-01-26T01:00:00+01:00,58.1507164099,1,1
SPO_NO0057A_9_42,2021-01-20T04:00:00+01:00,2021-01-20T05:00:00+01:00,20.3703827987,1,1
SPO_NO0057A_9_42,2021-01-19T21:00:00+01:00,2021-01-19T22:00:00+01:00,54.8871948395,1,1
SPO_NO0057A_9_42,2021-01-17T00:00:00+01:00,2021-01-17T01:00:00+01:00,25.1999586651,1,1
SPO_NO0057A_9_42,2021-01-18T10:00:00+01:00,2021-01-18T11:00:00+01:00,237.7747967906,1,1
SPO_NO0057A_9_42,2021-01-22T18:00:00+01:00,2021-01-22T19:00:00+01:00,67.7015467335,1,1
SPO_NO0057A_9_42,2021-01-20T07:00:00+01:00,2021-01-20T08:00:00+01:00,144.9097614975,1,1
SPO_NO0057A_9_42,2021-01-17T19:00:00+01:00,2021-01-17T20:00:00+01:00,68.241835978,1,1
SPO_NO0057A_9_42,2021-01-20T06:00:00+01:00,2021-01-20T07:00:00+01:00,217.3613360455,1,1
SPO_NO0057A_9_42,2021-01-18T14:00:00+01:00,2021-01-18T15:00:00+01:00,230.5777275815,1,1
SPO_NO0057A_9_42,2021-01-18T18:00:00+01:00,2021-01-18T19:00:00+01:00,104.3513549951,1,1
SPO_NO0057A_9_42,2021-01-23T14:00:00+01:00,2021-01-23T15:00:00+01:00,44.5125808419,1,1
SPO_NO0057A_9_42,2021-01-19T20:00:00+01:00,2021-01-19T21:00:00+01:00,82.4277361025,1,1
SPO_NO0057A_9_42,2021-01-20T02:00:00+01:00,2021-01-20T03:00:00+01:00,30.0558672261,1,1
SPO_NO0057A_9_42,2021-01-22T08:00:00+01:00,2021-01-22T09:00:00+01:00,67.2103176792,1,1
SPO_NO0057A_9_42,2021-01-15T15:00:00+01:00,2021-01-15T16:00:00+01:00,333.240619608,1,1
SPO_NO0057A_9_42,2021-01-24T11:00:00+01:00,2021-01-24T12:00:00+01:00,26.756744476,1,1
SPO_NO0057A_9_42,2021-01-17T16:00:00+01:00,2021-01-17T17:00:00+01:00,61.0657577281,1,1
SPO_NO0057A_9_42,2021-01-19T10:00:00+01:00,2021-01-19T11:00:00+01:00,243.9384573753,1,1
SPO_NO0057A_9_42,2021-01-19T17:00:00+01:00,2021-01-19T18:00:00+01:00,112.206994647,1,1
SPO_NO0057A_9_42,2021-01-24T09:00:00+01:00,2021-01-24T10:00:00+01:00,15.2867640695,1,1
SPO_NO0057A_9_42,2021-01-19T19:00:00+01:00,2021-01-19T20:00:00+01:00,101.7811240469,1,1
SPO_NO0057A_9_42,2021-01-18T13:00:00+01:00,2021-01-18T14:00:00+01:00,207.2714261727,1,1
SPO_NO0057A_9_42,2021-01-24T06:00:00+01:00,2021-01-24T07:00:00+01:00,25.0255143584,1,1
SPO_NO0057A_9_42,2021-01-16T05:00:00+01:00,2021-01-16T06:00:00+01:00,56.7545139613,1,1
SPO_NO0057A_9_42,2021-01-18T21:00:00+01:00,2021-01-18T22:00:00+01:00,60.9428547973,1,1
SPO_NO0057A_9_42,2021-01-17T10:00:00+01:00,2021-01-17T11:00:00+01:00,26.6392831036,1,1
SPO_NO0057A_9_42,2021-01-18T12:00:00+01:00,2021-01-18T13:00:00+01:00,182.2301603788,1,1
SPO_NO0057A_9_42,2021-01-21T05:00:00+01:00,2021-01-21T06:00:00+01:00,196.398077392,1,1
SPO_NO0057A_9_42,2021-01-16T22:00:00+01:00,2021-01-16T23:00:00+01:00,29.9179109614,1,1
SPO_NO0057A_9_42,2021-01-24T17:00:00+01:00,2021-01-24T18:00:00+01:00,44.4598280966,1,1
SPO_NO0057A_9_42,2021-01-16T12:00:00+01:00,2021-01-16T13:00:00+01:00,163.2665868278,1,1
SPO_NO0057A_9_42,2021-01-20T21:00:00+01:00,2021-01-20T22:00:00+01:00,36.4453033349,1,1
SPO_NO0057A_9_42,2021-01-19T11:00:00+01:00,2021-01-19T12:00:00+01:00,208.4672800453,1,1
SPO_NO0057A_9_42,2021-01-23T23:00:00+01:00,2021-01-24T00:00:00+01:00,127.7727449969,1,1
SPO_NO0057A_9_42,2021-01-25T05:00:00+01:00,2021-01-25T06:00:00+01:00,56.1750473621,1,1
SPO_NO0057A_9_42,2021-01-16T06:00:00+01:00,2021-01-16T07:00:00+01:00,75.0837080849,1,1
SPO_NO0057A_9_42,2021-01-22T19:00:00+01:00,2021-01-22T20:00:00+01:00,57.4944226979,1,1
SPO_NO0057A_9_42,2021-01-25T10:00:00+01:00,2021-01-25T11:00:00+01:00,102.3873171646,1,1
SPO_NO0057A_9_42,2021-01-17T05:00:00+01:00,2021-01-17T06:00:00+01:00,14.0234147083,1,1
SPO_NO0057A_9_42,2021-01-22T09:00:00+01:00,2021-01-22T10:00:00+01:00,61.2385101729,1,1
SPO_NO0057A_9_42,2021-01-22T16:00:00+01:00,2021-01-22T17:00:00+01:00,72.6807439389,1,1
SPO_NO0057A_9_42,2021-01-24T22:00:00+01:00,2021-01-24T23:00:00+01:00,24.4771979339,1,1
SPO_NO0057A_9_42,2021-01-17T17:00:00+01:00,2021-01-17T18:00:00+01:00,49.4110823499,1,1
SPO_NO0057A_9_42,2021-01-23T19:00:00+01:00,2021-01-23T20:00:00+01:00,72.920505761,1,1
SPO_NO0057A_9_42,2021-01-16T11:00:00+01:00,2021-01-16T12:00:00+01:00,207.1243338062,1,1
SPO_NO0057A_9_42,2021-01-22T10:00:00+01:00,2021-01-22T11:00:00+01:00,70.6923599632,1,1
SPO_NO0057A_9_42,2021-01-18T00:00:00+01:00,2021-01-18T01:00:00+01:00,47.1490132117,1,1
SPO_NO0057A_9_42,2021-01-21T22:00:00+01:00,2021-01-21T23:00:00+01:00,20.4720859835,1,1
SPO_NO0057A_9_42,2021-01-19T14:00:00+01:00,2021-01-19T15:00:00+01:00,219.8716473756,1,1
SPO_NO0057A_9_42,2021-01-16T14:00:00+01:00,2021-01-16T15:00:00+01:00,78.7682359203,1,1
SPO_NO0057A_9_42,2021-01-17T20:00:00+01:00,2021-01-17T21:00:00+01:00,86.8296825,1,1
SPO_NO0057A_9_42,2021-01-24T07:00:00+01:00,2021-01-24T08:00:00+01:00,17.7884678678,1,1
SPO_NO0057A_9_42,2021-01-22T03:00:00+01:00,2021-01-22T04:00:00+01:00,14.237713657,1,1
SPO_NO0057A_9_42,2021-01-16T03:00:00+01:00,2021-01-16T04:00:00+01:00,62.9565781117,1,1
SPO_NO0057A_9_42,2021-01-17T18:00:00+01:00,2021-01-17T19:00:00+01:00,48.6630125932,1,1
SPO_NO0057A_9_42,2021-01-15T13:00:00+01:00,2021-01-15T14:00:00+01:00,212.865442844,1,1
SPO_NO0057A_9_42,2021-01-21T04:00:00+01:00,2021-01-21T05:00:00+01:00,48.1028118002,1,1
SPO_NO0057A_9_42,2021-01-17T21:00:00+01:00,2021-01-17T22:00:00+01:00,78.3973479694,1,1
SPO_NO0057A_9_42,2021-01-24T16:00:00+01:00,2021-01-24T17:00:00+01:00,86.6400292883,1,1
SPO_NO0057A_9_42,2021-01-18T15:00:00+01:00,2021-01-18T16:00:00+01:00,174.0401417937,1,1
SPO_NO0057A_9_42,2021-01-21T20:00:00+01:00,2021-01-21T21:00:00+01:00,30.1746711586,1,1
SPO_NO0057A_9_42,2021-01-17T22:00:00+01:00,2021-01-17T23:00:00+01:00,64.5109457019,1,1
SPO_NO0057A_9_42,2021-01-21T09:00:00+01:00,2021-01-21T10:00:00+01:00,91.0776675008,1,1
SPO_NO0057A_9_42,2021-01-22T02:00:00+01:00,2021-01-22T03:00:00+01:00,14.4900741165,1,1
SPO_NO0057A_9_42,2021-01-24T12:00:00+01:00,2021-01-24T13:00:00+01:00,31.9936748542,1,1
SPO_NO0057A_9_42,2021-01-19T03:00:00+01:00,2021-01-19T04:00:00+01:00,26.9400671555,1,1
SPO_NO0057A_9_42,2021-01-20T01:00:00+01:00,2021-01-20T02:00:00+01:00,26.5872793725,1,1
SPO_NO0057A_9_42,2021-01-16T08:00:00+01:00,2021-01-16T09:00:00+01:00,104.5588009711,1,1
SPO_NO0057A_9_42,2021-01-17T04:00:00+01:00,2021-01-17T05:00:00+01:00,13.0370339313,1,1
SPO_NO0057A_9_42,2021-01-19T08:00:00+01:00,2021-01-19T09:00:00+01:00,205.9929856193,1,1
SPO_NO0057A_9_42,2021-01-15T10:00:00+01:00,2021-01-15T11:00:00+01:00,534.1052843946,1,1
SPO_NO0057A_9_42,2021-01-15T11:00:00+01:00,2021-01-15T12:00:00+01:00,285.191402799,1,1
SPO_NO0057A_9_42,2021-01-22T00:00:00+01:00,2021-01-22T01:00:00+01:00,13.2540126557,1,1
